"seqnames"	"start"	"end"	"width"	"strand"	"V4"	"V5"	"V6"	"V7"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"
"chr2"	1629153	1629343	191	"*"	382	"SRX1033279"	"FOXA1"	"LNCAP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118948
"chr2"	1629153	1629354	202	"*"	154	"SRX8406547"	"HOXB13"	"Prostate"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118937
"chr2"	1629154	1629368	215	"*"	117	"SRX5286310"	"AR"	"LNCAP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118923
"chr2"	1629156	1629376	221	"*"	184	"SRX8406520"	"FOXA1"	"Prostatic Neoplasms, Castration-Resistant"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118915
"chr2"	1629157	1629343	187	"*"	304	"SRX1033276"	"FOXA1"	"LNCAP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118948
"chr2"	1629157	1629599	443	"*"	252	"SRX2731653"	"HOXC5"	"PC-3"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118692
"chr2"	1629158	1629322	165	"*"	108	"SRX8406421"	"AR"	"Prostate"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118969
"chr2"	1629161	1629319	159	"*"	110	"SRX8406516"	"FOXA1"	"Prostatic Neoplasms, Castration-Resistant"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118972
"chr2"	1629162	1629306	145	"*"	99	"SRX8406526"	"FOXA1"	"Prostatic Neoplasms, Castration-Resistant"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118985
"chr2"	1629165	1629339	175	"*"	141	"SRX8406515"	"FOXA1"	"Prostate"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118952
"chr2"	1629166	1629328	163	"*"	117	"SRX3342252"	"HIF1A"	"PC-3"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118963
"chr2"	1629168	1629405	238	"*"	179	"SRX5286306"	"AR"	"LNCAP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118886
"chr2"	1629173	1629336	164	"*"	233	"SRX1033285"	"FOXA1"	"LNCAP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118955
"chr2"	1629175	1629354	180	"*"	133	"SRX8406525"	"FOXA1"	"Prostatic Neoplasms, Castration-Resistant"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118937
"chr2"	1629179	1629299	121	"*"	136	"SRX8406518"	"FOXA1"	"Prostatic Neoplasms, Castration-Resistant"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118992
"chr2"	1629183	1629412	230	"*"	144	"SRX1021631"	"DAXX"	"PC-3"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118879
"chr2"	1629191	1629365	175	"*"	95	"SRX8406508"	"FOXA1"	"Prostate"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118926
"chr2"	1629192	1629520	329	"*"	127	"SRX5577148"	"Epitope tags"	"LNCAP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118771
"chr2"	1629196	1629336	141	"*"	78	"SRX022575"	"ERG"	"RWPE-1"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118955
"chr2"	1629205	1629301	97	"*"	139	"SRX8406523"	"FOXA1"	"Prostatic Neoplasms, Castration-Resistant"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118990
"chr2"	1629214	1629367	154	"*"	94	"SRX8406455"	"AR"	"Prostatic Neoplasms, Castration-Resistant"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118924
"chr2"	1629221	1629289	69	"*"	163	"SRX219285"	"FOXA1"	"LNCAP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	119002
"chr2"	1629248	1629363	116	"*"	86	"SRX8406519"	"FOXA1"	"Prostatic Neoplasms, Castration-Resistant"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118928
"chr2"	1629287	1629530	244	"*"	123	"SRX527430"	"KDM1A"	"PC-3"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118761
"chr2"	1629343	1629852	510	"*"	253	"SRX2251223"	"BRD4"	"C4-2"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118439
"chr2"	1629436	1629880	445	"*"	208	"SRX2251225"	"BRD4"	"C4-2"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118411
"chr2"	1629486	1629683	198	"*"	92	"SRX2251224"	"BRD4"	"C4-2"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118608
"chr2"	1629904	1630007	104	"*"	89	"SRX8406320"	"HOXB13"	"Prostatic Neoplasms, Castration-Resistant"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	118284
"chr2"	1630243	1630499	257	"*"	181	"SRX847034"	"AR"	"LNCAP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117792
"chr2"	1630275	1630488	214	"*"	367	"SRX1067066"	"AR"	"LHSAR"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117803
"chr2"	1630279	1630517	239	"*"	319	"SRX471208"	"AR"	"LNCAP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117774
"chr2"	1630284	1630509	226	"*"	314	"SRX5286306"	"AR"	"LNCAP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117782
"chr2"	1630285	1630488	204	"*"	194	"SRX7512717"	"AR"	"VCaP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117803
"chr2"	1630288	1630495	208	"*"	165	"SRX3367004"	"AR"	"LNCAP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117796
"chr2"	1630289	1630453	165	"*"	103	"SRX2731658"	"PBX4"	"PC-3"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117838
"chr2"	1630292	1630458	167	"*"	134	"SRX7512716"	"AR"	"VCaP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117833
"chr2"	1630295	1630517	223	"*"	312	"SRX3366996"	"AR"	"LNCAP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117774
"chr2"	1630300	1630469	170	"*"	157	"SRX3032993"	"AR"	"LNCAP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117822
"chr2"	1630303	1630458	156	"*"	156	"SRX383815"	"AR"	"LNCAP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117833
"chr2"	1630305	1630452	148	"*"	170	"SRX667984"	"FOXA1"	"VCaP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117839
"chr2"	1630306	1630489	184	"*"	111	"SRX8406546"	"HOXB13"	"Prostate"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117802
"chr2"	1630306	1630503	198	"*"	230	"SRX4108913"	"AR"	"LNCAP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117788
"chr2"	1630308	1630504	197	"*"	187	"SRX847031"	"AR"	"C4-2"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117787
"chr2"	1630310	1630511	202	"*"	172	"SRX847035"	"AR"	"LNCAP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117780
"chr2"	1630324	1630503	180	"*"	178	"SRX502070"	"AR"	"Prostate cancer"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117788
"chr2"	1630331	1630472	142	"*"	151	"SRX7512713"	"AR"	"VCaP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117819
"chr2"	1630340	1630450	111	"*"	207	"SRX1334494"	"AR"	"LNCAP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117841
"chr2"	1630341	1630496	156	"*"	236	"SRX3032997"	"AR"	"LNCAP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117795
"chr2"	1630352	1630436	85	"*"	174	"SRX1334492"	"AR"	"LNCAP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117855
"chr2"	1630354	1630473	120	"*"	115	"SRX497612"	"FOXA1"	"VCaP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117818
"chr2"	1630360	1630467	108	"*"	121	"SRX062358"	"AR"	"LNCAP"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117824
"chr2"	1630881	1631113	233	"*"	289	"SRX433201"	"AR"	"PC-3"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117178
"chr2"	1630908	1631140	233	"*"	116	"SRX433202"	"AR"	"PC-3"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	117151
"chr2"	1632718	1632910	193	"*"	174	"SRX4941325"	"XBP1"	"LNCAP"	"Downstream (2-3kb)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	115381
"chr2"	1632729	1633020	292	"*"	410	"SRX1067071"	"AR"	"LHSAR"	"Downstream (2-3kb)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	115271
"chr2"	1632731	1633039	309	"*"	457	"SRX1067070"	"AR"	"LHSAR"	"Downstream (2-3kb)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	115252
"chr2"	1632737	1632950	214	"*"	138	"SRX4941323"	"XBP1"	"LNCAP"	"Downstream (2-3kb)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	115341
"chr2"	1632762	1632993	232	"*"	253	"SRX1067067"	"AR"	"LHSAR"	"Downstream (2-3kb)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	115298
"chr2"	1632772	1632929	158	"*"	146	"SRX4941326"	"XBP1"	"LNCAP"	"Downstream (2-3kb)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	115362
"chr2"	1632780	1632948	169	"*"	133	"SRX2731658"	"PBX4"	"PC-3"	"Downstream (2-3kb)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	115343
"chr2"	1632783	1632975	193	"*"	249	"SRX1067066"	"AR"	"LHSAR"	"Downstream (2-3kb)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	115316
"chr2"	1632838	1633000	163	"*"	186	"SRX173202"	"AR"	"VCaP"	"Downstream (2-3kb)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	115291
"chr2"	1633595	1633788	194	"*"	80	"SRX3342253"	"ONECUT2"	"LNCAP"	"Downstream (1-2kb)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	114503
"chr2"	1635076	1635571	496	"*"	173	"SRX2251225"	"BRD4"	"C4-2"	"Downstream (<1kb)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112720
"chr2"	1635082	1635623	542	"*"	218	"SRX2251223"	"BRD4"	"C4-2"	"Downstream (<1kb)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112668
"chr2"	1635147	1635390	244	"*"	78	"SRX8089676"	"MED1"	"VCaP"	"Downstream (<1kb)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112901
"chr2"	1635378	1635565	188	"*"	86	"SRX2251224"	"BRD4"	"C4-2"	"Downstream (<1kb)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112726
"chr2"	1635474	1635985	512	"*"	157	"SRX595673"	"FOXP1"	"VCaP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112306
"chr2"	1635479	1636260	782	"*"	402	"SRX595676"	"AR"	"VCaP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112031
"chr2"	1635502	1636091	590	"*"	742	"SRX1569768"	"AR"	"VCaP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112200
"chr2"	1635502	1636097	596	"*"	828	"SRX1569767"	"AR"	"VCaP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112194
"chr2"	1635502	1636100	599	"*"	831	"SRX595671"	"AR"	"VCaP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112191
"chr2"	1635530	1636097	568	"*"	1000	"SRX4411675"	"AR"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112194
"chr2"	1635541	1636130	590	"*"	501	"SRX595675"	"AR"	"VCaP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112161
"chr2"	1635542	1636062	521	"*"	946	"SRX5729950"	"AR"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112229
"chr2"	1635546	1635951	406	"*"	600	"SRX1702478"	"AR"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112340
"chr2"	1635552	1636026	475	"*"	1000	"SRX1212236"	"FOXA1"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112265
"chr2"	1635554	1636251	698	"*"	645	"SRX2731658"	"PBX4"	"PC-3"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112040
"chr2"	1635556	1636115	560	"*"	269	"SRX595685"	"AR"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112176
"chr2"	1635556	1636175	620	"*"	1000	"SRX734410"	"AR"	"CWR22Pc"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112116
"chr2"	1635560	1635962	403	"*"	1000	"SRX6878592"	"AR"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112329
"chr2"	1635560	1636013	454	"*"	1000	"SRX1166395"	"FOXA1"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112278
"chr2"	1635569	1636004	436	"*"	954	"SRX847034"	"AR"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112287
"chr2"	1635569	1636213	645	"*"	1000	"SRX1067069"	"AR"	"LHSAR"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112078
"chr2"	1635571	1635897	327	"*"	146	"SRX8406418"	"AR"	"Prostate"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112394
"chr2"	1635573	1635895	323	"*"	342	"SRX8406302"	"HOXB13"	"Prostate"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112396
"chr2"	1635575	1635927	353	"*"	743	"SRX5604675"	"HOXB13"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112364
"chr2"	1635575	1636014	440	"*"	513	"SRX5124035"	"FOXA1"	"22Rv1"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112277
"chr2"	1635575	1636036	462	"*"	254	"SRX8406426"	"AR"	"Prostate"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112255
"chr2"	1635575	1636044	470	"*"	244	"SRX8406420"	"AR"	"Prostate"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112247
"chr2"	1635576	1636086	511	"*"	850	"SRX595677"	"AR"	"VCaP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112205
"chr2"	1635578	1635980	403	"*"	367	"SRX8406421"	"AR"	"Prostate"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112311
"chr2"	1635578	1635981	404	"*"	1000	"SRX4411673"	"AR"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112310
"chr2"	1635579	1635980	402	"*"	362	"SRX1569780"	"FOXA1"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112311
"chr2"	1635580	1636014	435	"*"	1000	"SRX1212232"	"FOXA1"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112277
"chr2"	1635581	1635899	319	"*"	410	"SRX8406308"	"HOXB13"	"Prostate"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112392
"chr2"	1635581	1635984	404	"*"	270	"SRX4582747"	"AR"	"Localized prostate"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112307
"chr2"	1635581	1635988	408	"*"	1000	"SRX2017928"	"FOXA1"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112303
"chr2"	1635582	1635852	271	"*"	244	"SRX8406323"	"HOXB13"	"Prostatic Neoplasms, Castration-Resistant"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112439
"chr2"	1635582	1636141	560	"*"	1000	"SRX734411"	"AR"	"CWR22Pc"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112150
"chr2"	1635583	1636086	504	"*"	1000	"SRX4411674"	"AR"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112205
"chr2"	1635584	1635968	385	"*"	716	"SRX8406483"	"FOXA1"	"Prostate"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112323
"chr2"	1635585	1636010	426	"*"	449	"SRX8406424"	"AR"	"Prostate"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112281
"chr2"	1635586	1635990	405	"*"	1000	"SRX1212235"	"FOXA1"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112301
"chr2"	1635587	1635970	384	"*"	419	"SRX8406324"	"HOXB13"	"Prostatic Neoplasms, Castration-Resistant"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112321
"chr2"	1635587	1636151	565	"*"	1000	"SRX1067068"	"AR"	"LHSAR"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112140
"chr2"	1635588	1635908	321	"*"	493	"SRX8406546"	"HOXB13"	"Prostate"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112383
"chr2"	1635588	1635990	403	"*"	1000	"SRX2017929"	"FOXA1"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112301
"chr2"	1635589	1636086	498	"*"	1000	"SRX734409"	"AR"	"CWR22Pc"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112205
"chr2"	1635590	1636019	430	"*"	1000	"SRX4108913"	"AR"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112272
"chr2"	1635590	1636246	657	"*"	1000	"SRX1067070"	"AR"	"LHSAR"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112045
"chr2"	1635591	1635916	326	"*"	663	"SRX2642373"	"HOXB13"	"VCaP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112375
"chr2"	1635591	1635947	357	"*"	1000	"SRX6878603"	"FOXA1"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112344
"chr2"	1635593	1635898	306	"*"	438	"SRX8406299"	"HOXB13"	"Prostate"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112393
"chr2"	1635593	1635962	370	"*"	1000	"SRX471208"	"AR"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112329
"chr2"	1635595	1636010	416	"*"	294	"SRX4582749"	"AR"	"Localized prostate"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112281
"chr2"	1635596	1635914	319	"*"	470	"SRX8406547"	"HOXB13"	"Prostate"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112377
"chr2"	1635596	1635999	404	"*"	1000	"SRX1212231"	"FOXA1"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112292
"chr2"	1635597	1635922	326	"*"	252	"SRX3366958"	"HOXB13"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112369
"chr2"	1635598	1635987	390	"*"	1000	"SRX5577151"	"AR"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112304
"chr2"	1635599	1635918	320	"*"	363	"SRX8406508"	"FOXA1"	"Prostate"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112373
"chr2"	1635599	1635925	327	"*"	218	"SRX8406448"	"AR"	"Prostate"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112366
"chr2"	1635599	1635994	396	"*"	1000	"SRX5286305"	"AR"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112297
"chr2"	1635600	1635996	397	"*"	275	"SRX595679"	"FOXA1"	"VCaP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112295
"chr2"	1635601	1636018	418	"*"	1000	"SRX5286306"	"AR"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112273
"chr2"	1635602	1635910	309	"*"	707	"SRX2642370"	"HOXB13"	"VCaP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112381
"chr2"	1635602	1635968	367	"*"	1000	"SRX173202"	"AR"	"VCaP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112323
"chr2"	1635603	1635959	357	"*"	593	"SRX736065"	"AR"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112332
"chr2"	1635604	1635940	337	"*"	588	"SRX8406504"	"FOXA1"	"Prostate"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112351
"chr2"	1635604	1635959	356	"*"	1000	"SRX2642365"	"FOXA1"	"VCaP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112332
"chr2"	1635604	1635968	365	"*"	1000	"SRX6878604"	"FOXA1"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112323
"chr2"	1635604	1635982	379	"*"	277	"SRX595678"	"FOXA1"	"VCaP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112309
"chr2"	1635605	1635895	291	"*"	510	"SRX2642372"	"HOXB13"	"VCaP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112396
"chr2"	1635605	1635941	337	"*"	93	"SRX502072"	"AR"	"Prostate cancer"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112350
"chr2"	1635605	1635955	351	"*"	1000	"SRX2642367"	"FOXA1"	"VCaP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112336
"chr2"	1635605	1635990	386	"*"	479	"SRX8406458"	"AR"	"Prostatic Neoplasms, Castration-Resistant"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112301
"chr2"	1635605	1636024	420	"*"	411	"SRX8406480"	"AR"	"Prostatic Neoplasms, Castration-Resistant"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112267
"chr2"	1635606	1635835	230	"*"	195	"SRX8406310"	"HOXB13"	"Prostatic Neoplasms, Castration-Resistant"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112456
"chr2"	1635606	1635939	334	"*"	1000	"SRX6878606"	"FOXA1"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112352
"chr2"	1635606	1635969	364	"*"	1000	"SRX6878591"	"AR"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112322
"chr2"	1635607	1635912	306	"*"	433	"SRX8406304"	"HOXB13"	"Prostate"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112379
"chr2"	1635607	1635940	334	"*"	1000	"SRX5124826"	"FOXA1"	"C4-2"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112351
"chr2"	1635607	1635941	335	"*"	1000	"SRX667986"	"FOXA1"	"VCaP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112350
"chr2"	1635607	1636005	399	"*"	1000	"SRX5577152"	"AR"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112286
"chr2"	1635608	1635896	289	"*"	165	"SRX2642357"	"HOXB13"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112395
"chr2"	1635608	1636062	455	"*"	735	"SRX5729949"	"AR"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112229
"chr2"	1635609	1635924	316	"*"	624	"SRX2642374"	"HOXB13"	"VCaP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112367
"chr2"	1635609	1635929	321	"*"	450	"SRX8406307"	"HOXB13"	"Prostate"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112362
"chr2"	1635610	1635960	351	"*"	1000	"SRX2353647"	"AR"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112331
"chr2"	1635611	1635924	314	"*"	465	"SRX8406542"	"HOXB13"	"Prostate"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112367
"chr2"	1635611	1635925	315	"*"	767	"SRX2545052"	"FOXA1"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112366
"chr2"	1635611	1635938	328	"*"	725	"SRX4108915"	"AR"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112353
"chr2"	1635612	1635949	338	"*"	1000	"SRX2642369"	"FOXA1"	"VCaP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112342
"chr2"	1635612	1636041	430	"*"	1000	"SRX5577150"	"AR"	"LNCAP"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	112250
